"ACCNTNMB","TARGDOL","TARGRESP"
19608510,0,0
19608575,10,1
19608665,0,0
19608728,10,1
19608771,0,0
19608792,0,0
19608870,0,0
19609013,0,0
19609075,0,0
19609144,0,0
19609197,0,0
19609200,0,0
19609336,0,0
19609414,0,0
19609418,0,0
19609484,20,1
19609539,0,0
19609649,10,1
19609672,0,0
19609739,0,0
19609797,0,0
19609869,5,1
19609876,5,1
19609983,0,0
19610047,0,0
19610120,0,0
19610203,5,1
19610333,0,0
19610351,0,0
19610389,0,0
19610460,0,0
19610524,0,0
19610596,0,0
19610669,5,1
19610823,0,0
19610838,0,0
19610921,5,1
19611005,0,0
19611035,5,1
19611163,0,0
19611213,0,0
19611266,0,0
19611333,0,0
19611473,0,0
19611532,0,0
19611555,0,0
19611646,0,0
19611729,0,0
19611871,0,0
19611968,0,0
19611981,20,1
19612048,0,0
19612135,0,0
19612194,3,1
19612273,0,0
19612348,0,0
19612442,0,0
19612450,0,0
19612536,0,0
19612672,0,0
19612732,0,0
19612800,0,0
19612896,0,0
19612910,0,0
19613022,0,0
19613084,0,0
19613142,0,0
19613161,0,0
19613227,0,0
19613360,0,0
19613375,0,0
19613472,0,0
19613564,15,1
19613582,5,1
19613644,0,0
19613781,0,0
19613855,0,0
19613929,0,0
19614011,0,0
19614020,0,0
19614193,0,0
19614230,0,0
19614276,0,0
19614346,0,0
19614426,0,0
19614448,0,0
19614559,10,1
19614630,20,1
19614647,0,0
19614716,0,0
19614795,0,0
19614899,0,0
19614966,0,0
19615034,5,1
19615087,0,0
19615132,0,0
19615227,0,0
19615316,20,1
19615378,0,0
19615450,0,0
19615558,0,0
19615568,0,0
19615645,0,0
19615703,0,0
19615767,0,0
19615778,0,0
19615889,0,0
19615954,0,0
19616020,0,0
19616022,0,0
19616097,5,1
19616233,5,1
19616320,0,0
19616402,10,1
19616433,15,1
19616455,0,0
19616588,0,0
19616653,0,0
19616675,0,0
19616711,0,0
19616773,0,0
19616915,0,0
19616928,0,0
19617009,0,0
19617096,0,0
19617100,10,1
19617162,0,0
19617290,0,0
19617364,0,0
19617428,0,0
19617499,0,0
19617556,2,1
19617629,0,0
19617694,0,0
19617743,0,0
19617802,0,0
19617815,0,0
19617936,0,0
19617998,0,0
19618028,10,1
19618079,0,0
19618133,0,0
19618254,10,1
19618283,0,0
19618368,0,0
19618433,0,0
19618541,10,1
19618653,10,1
19618703,0,0
19618768,0,0
19618844,0,0
19618902,5,1
19618911,0,0
19619037,0,0
19619104,0,0
19619143,0,0
19619160,0,0
19619239,0,0
19619356,5,1
19619375,0,0
19619452,0,0
19619515,5,1
19619590,0,0
19619736,0,0
19619788,5,1
19619812,0,0
19619868,0,0
19619934,0,0
19620010,5,1
19620074,0,0
19620131,0,0
19620200,0,0
19620221,0,0
19620285,0,0
19620430,0,0
19620443,0,0
19620517,0,0
19620586,0,0
19620653,0,0
19620792,0,0
19620874,0,0
19620953,0,0
19621031,0,0
19621099,0,0
19621182,15,1
19621228,15,1
19621291,0,0
19621341,0,0
19621366,0,0
19621501,0,0
19621559,15,1
19621582,5,1
19621629,0,0
19621694,10,1
19621786,5,1
19621857,0,0
19621911,25,1
19621979,10,1
19622074,5,1
19622199,0,0
19622238,5,1
19622269,0,0
19622363,25,1
19622437,0,0
19622459,0,0
19622602,0,0
19622668,0,0
19622669,10,1
19622746,0,0
19622816,0,0
19622932,8,1
19622942,0,0
19623021,0,0
19623082,5,1
19623178,0,0
19623319,5,1
19623375,0,0
19623410,0,0
19623449,0,0
19623578,0,0
19623643,0,0
19623732,0,0
19623795,0,0
19623856,0,0
19623858,0,0
19623914,0,0
19624090,0,0
19624115,0,0
19624160,0,0
19624208,0,0
19624272,0,0
19624444,0,0
19624512,0,0
19624580,0,0
19624593,5,1
19624660,0,0
19624791,0,0
19624799,0,0
19624861,0,0
19624928,0,0
19625007,0,0
19625009,3,1
19625147,0,0
19625233,5,1
19625236,0,0
19625308,0,0
19625393,0,0
19625564,10,1
19625638,0,0
19625699,0,0
19625720,0,0
19625780,10,1
19625927,0,0
19625933,0,0
19625999,0,0
19626064,0,0
19626125,0,0
19626175,0,0
19626240,0,0
19626320,0,0
19626396,0,0
19626415,0,0
19626450,0,0
19626576,0,0
19626642,12,1
19626706,0,0
19626778,0,0
19626914,0,0
19626919,0,0
19626979,0,0
19627043,0,0
19627126,0,0
19627162,10,1
19627248,0,0
19627312,0,0
19627380,0,0
19627432,0,0
19627433,0,0
19627578,0,0
19627660,0,0
19627677,10,1
19627724,0,0
19627801,0,0
19627932,0,0
19628003,0,0
19628057,10,1
19628137,0,0
19628198,0,0
19628274,0,0
19628337,5,1
19628405,0,0
19628478,0,0
19628479,0,0
19628601,0,0
19628649,20,1
19628724,0,0
19628740,0,0
19628808,0,0
19628924,0,0
19628944,15,1
19629002,0,0
19629069,0,0
19629154,0,0
19629288,0,0
19629346,0,0
19629413,0,0
19629418,0,0
19629488,0,0
19629632,0,0
19629701,0,0
19629788,0,0
19629858,0,0
19629873,15,1
19629930,15,1
19630087,0,0
19630102,5,1
19630149,0,0
19630220,0,0
19630297,0,0
19630533,0,0
19630590,0,0
19630623,0,0
19630668,0,0
19630749,0,0
19630824,0,0
19630919,0,0
19630995,0,0
19631053,0,0
19631059,0,0
19631160,0,0
19631259,5,1
19631307,0,0
19631378,0,0
19631463,0,0
19631527,0,0
19631652,0,0
19631712,0,0
19631721,0,0
19631801,0,0
19631875,0,0
19631915,10,1
19632036,0,0
19632119,0,0
19632141,0,0
19632206,0,0
19632252,0,0
19632363,0,0
19632412,0,0
19632474,0,0
19632553,0,0
19632611,0,0
19632771,0,0
19632824,0,0
19632850,0,0
19632923,0,0
19633000,0,0
19633074,0,0
19633145,0,0
19633223,0,0
19633303,0,0
19633306,0,0
19633385,0,0
19633518,0,0
19633530,0,0
19633588,0,0
19633669,50,1
19633751,10,1
19633893,0,0
19633939,20,1
19633975,0,0
19634047,0,0
19634130,0,0
19634147,0,0
19634267,0,0
19634329,0,0
19634390,0,0
19634401,0,0
19634484,0,0
19634618,0,0
19634639,0,0
19634714,0,0
19634787,0,0
19634879,0,0
19635012,10,1
19635045,0,0
19635087,0,0
19635165,0,0
19635238,0,0
19635401,0,0
19635470,5,1
19635490,0,0
19635585,5,1
19635655,0,0
19635676,0,0
19635799,10,1
19635881,5,1
19635912,0,0
19636007,10,1
19636083,0,0
19636245,0,0
19636326,10,1
19636358,0,0
19636434,0,0
19636509,0,0
19636546,2,1
19636646,0,0
19636710,25,1
19636777,0,0
19636792,10,1
19636876,0,0
19636968,0,0
19637016,0,0
19637127,0,0
19637199,0,0
19637281,0,0
19637389,0,0
19637433,0,0
19637515,0,0
19637605,0,0
19637613,0,0
19637690,0,0
19637849,0,0
19637877,0,0
19637925,10,1
19637970,0,0
19638091,0,0
19638099,0,0
19638240,0,0
19638311,25,1
19638385,0,0
19638457,0,0
19638572,0,0
19638581,5,1
19638649,0,0
19638740,0,0
19638808,0,0
19638812,0,0
19638984,0,0
19639021,0,0
19639084,5,1
19639176,0,0
19639252,0,0
19639269,0,0
19639415,0,0
19639508,0,0
19639598,10,1
19639688,0,0
19639696,0,0
19639824,0,0
19639890,10,1
19639924,0,0
19639952,0,0
19640010,0,0
19640159,0,0
19640160,0,0
19640243,0,0
19640302,0,0
19640362,0,0
19640371,0,0
19640482,0,0
19640547,0,0
19640618,0,0
19640681,0,0
19640807,5,1
19640838,0,0
19640864,10,1
19640943,0,0
19641003,0,0
19641030,0,0
19641193,0,0
19641224,0,0
19641246,15,1
19641309,0,0
19641376,0,0
19641450,0,0
19641513,0,0
19641606,0,0
19641664,0,0
19641721,0,0
19641851,0,0
19641918,0,0
19641927,0,0
19642021,0,0
19642076,0,0
19642129,0,0
19642204,0,0
19642257,0,0
19642310,0,0
19642388,0,0
19642404,5,1
19642522,0,0
19642571,0,0
19642661,0,0
19642665,0,0
19642759,0,0
19642909,0,0
19642980,0,0
19643054,0,0
19643094,0,0
19643131,0,0
19643293,5,1
19643302,0,0
19643381,20,1
19643474,10,1
19643525,0,0
19643534,5,1
19643657,0,0
19643734,10,1
19643790,5,1
19643818,0,0
19643890,0,0
19644076,0,0
19644163,0,0
19644222,5,1
19644267,0,0
19644345,5,1
19644459,5,1
19644503,0,0
19644568,0,0
19644631,0,0
19644700,10,1
19644707,5,1
19644875,0,0
19644924,0,0
19644931,10,1
19644985,0,0
19645036,0,0
19645164,0,0
19645224,0,0
19645280,0,0
19645380,10,1
19645422,5,1
19645520,0,0
19645576,0,0
19645616,0,0
19645674,0,0
19645701,0,0
19645794,0,0
19645898,3,1
19645950,10,1
19645958,0,0
19646036,0,0
19646195,0,0
19646199,10,1
19646263,0,0
19646355,0,0
19646404,5,1
19646548,0,0
19646620,0,0
19646676,0,0
19646722,0,0
19646746,0,0
19646848,0,0
19646906,0,0
19646975,0,0
19646988,0,0
19647028,0,0
19647163,0,0
19647201,0,0
19647257,0,0
19647321,0,0
19647395,0,0
19647445,0,0
19647532,0,0
19647606,0,0
19647680,0,0
19647753,0,0
19647882,0,0
19647948,25,1
19647955,0,0
19648015,0,0
19648080,0,0
19648180,0,0
19648195,0,0
19648275,0,0
19648347,10,1
19648374,0,0
19648433,0,0
19648609,0,0
19648621,5,1
19648667,0,0
19648741,0,0
19648800,0,0
19648931,0,0
19649000,10,1
19649045,0,0
19649098,0,0
19649143,0,0
19649243,0,0
19649327,10,1
19649349,0,0
19649386,0,0
19649448,0,0
19649563,20,1
19649594,0,0
19649667,0,0
19649722,0,0
19649804,0,0
19649813,0,0
19649962,0,0
19650044,0,0
19650102,0,0
19650187,0,0
19650243,5,1
19650318,0,0
19650391,0,0
19650473,0,0
19650491,0,0
19650578,0,0
19650678,10,1
19650699,0,0
19650767,7,1
19650830,0,0
19650885,0,0
19650916,0,0
19651028,0,0
19651087,0,0
19651147,0,0
19651202,0,0
19651391,0,0
19651421,0,0
19651453,0,0
19651503,0,0
19651575,0,0
19651673,5,1
19651711,0,0
19651767,0,0
19651833,0,0
19651907,0,0
19651925,0,0
19652045,0,0
19652116,0,0
19652148,5,1
19652211,0,0
19652307,10,1
19652443,0,0
19652505,0,0
19652562,1,1
19652612,0,0
19652631,0,0
19652797,0,0
19652850,5,1
19652880,0,0
19652947,0,0
19653032,0,0
19653095,0,0
19653179,0,0
19653277,0,0
19653323,5,1
19653349,0,0
19653407,0,0
19653536,0,0
19653607,0,0
19653676,0,0
19653758,0,0
19653802,15,1
19653902,0,0
19653982,0,0
19654034,0,0
19654054,0,0
19654148,0,0
19654267,0,0
19654269,0,0
19654338,0,0
19654413,0,0
19654466,0,0
19654472,0,0
19654584,0,0
19654655,0,0
19654725,0,0
19654780,10,1
19654855,10,1
19654900,0,0
19654962,0,0
19655033,5,1
19655034,0,0
19655120,10,1
19655203,0,0
19655248,0,0
19655313,0,0
19655376,0,0
19655384,0,0
19655460,0,0
19655579,0,0
19655646,0,0
19655719,0,0
19655768,0,0
19655770,0,0
19655919,0,0
19655942,5,1
19655986,0,0
19656066,0,0
19656120,10,1
19656130,0,0
19656258,10,1
19656311,0,0
19656363,0,0
19656415,10,1
19656482,0,0
19656701,0,0
19656729,0,0
19656768,0,0
19656829,0,0
19656916,0,0
19656939,0,0
19657089,0,0
19657179,0,0
19657189,0,0
19657253,20,1
19657324,20,1
19657397,0,0
19657471,0,0
19657546,0,0
19657628,0,0
19657690,0,0
19657855,0,0
19657887,0,0
19657987,0,0
19658066,0,0
19658072,2,1
19658157,0,0
19658272,0,0
19658282,0,0
19658351,5,1
19658406,0,0
19658470,0,0
19658512,0,0
19658639,0,0
19658732,0,0
19658797,5,1
19658858,0,0
19658963,0,0
19658983,0,0
19659041,0,0
19659117,0,0
19659182,0,0
19659187,10,1
19659328,0,0
19659404,0,0
19659405,10,1
19659472,0,0
19659523,0,0
19659629,5,1
19659659,0,0
19659732,0,0
19659808,0,0
19659883,50,1
19660019,0,0
19660073,10,1
19660084,0,0
19660164,0,0
19660236,10,1
19660341,0,0
19660376,0,0
19660441,10,1
19660502,0,0
19660562,0,0
19660567,0,0
19660706,10,1
19660768,0,0
19660778,0,0
19660860,10,1
19660927,0,0
19661075,0,0
19661150,0,0
19661174,0,0
19661226,0,0
19661298,0,0
19661399,0,0
19661430,0,0
19661509,0,0
19661576,0,0
19661592,3,1
19661640,0,0
19661775,0,0
19661820,0,0
19661834,10,1
19661887,0,0
19661951,0,0
19662107,0,0
19662184,0,0
19662267,5,1
19662268,0,0
19662332,10,1
19662441,0,0
19662520,0,0
19662582,0,0
19662648,0,0
19662759,0,0
19662787,0,0
19662852,0,0
19662902,0,0
19662978,10,1
19662993,0,0
19663134,5,1
19663191,0,0
19663208,0,0
19663277,0,0
19663357,0,0
19663494,0,0
19663546,0,0
19663619,0,0
19663638,0,0
19663702,0,0
19663866,0,0
19663868,0,0
19663932,0,0
19664004,5,1
19664075,0,0
19664090,0,0
19664213,0,0
19664285,0,0
19664340,0,0
19664353,0,0
19664436,0,0
19664544,0,0
19664611,0,0
19664683,0,0
19664746,0,0
19664769,10,1
19664897,0,0
19664966,0,0
19664997,5,1
19665012,0,0
19665076,0,0
19665218,0,0
19665223,10,1
19665279,0,0
19665342,15,1
19665414,0,0
19665488,0,0
19665552,0,0
19665640,5,1
19665731,0,0
19665802,0,0
19665934,0,0
19665951,0,0
19666024,0,0
19666109,0,0
19666154,10,1
19666174,0,0
19666303,0,0
19666374,0,0
19666382,5,1
19666448,0,0
19666508,0,0
19666616,10,1
19666635,0,0
19666722,0,0
19666803,0,0
19666874,0,0
19666996,20,1
19667048,0,0
19667096,10,1
19667110,0,0
19667146,20,1
19667245,0,0
19667289,15,1
19667344,0,0
19667385,5,1
19667437,10,1
19667489,0,0
19667533,5,1
19667573,0,0
19667627,10,1
19667723,0,0
19667740,1,1
19667769,0,0
19667807,0,0
19667865,0,0
19667950,10,1
19668002,0,0
19668052,0,0
19668080,0,0
19668109,0,0
19668202,0,0
19668249,0,0
19668298,0,0
19668347,0,0
19668445,0,0
19668493,0,0
19668543,0,0
19668594,0,0
19668694,0,0
19668734,0,0
19668753,0,0
19668790,0,0
19668839,0,0
19668924,0,0
19668966,0,0
19669011,0,0
19669059,0,0
19669142,0,0
19669162,3,1
19669201,0,0
19669248,0,0
19669287,0,0
19669367,0,0
19669407,0,0
19669452,5,1
19669508,0,0
19669535,20,1
19669597,0,0
19669640,0,0
19669686,0,0
19669731,6,1
19669826,0,0
19669868,0,0
19669871,0,0
19669914,0,0
19669964,0,0
19670061,10,1
19670107,0,0
19670166,10,1
19670210,0,0
19670297,0,0
19670340,0,0
19670390,0,0
19670433,0,0
19670521,0,0
19670535,0,0
19670568,0,0
19670609,0,0
19670659,0,0
19670741,0,0
19670789,0,0
19670836,0,0
19670877,0,0
19670914,0,0
19670970,0,0
19671018,0,0
19671060,7,1
19671103,0,0
19671204,20,1
19671256,5,1
19671259,5,1
19671312,0,0
19671354,0,0
19671444,5,1
19671496,10,1
19671530,10,1
19671582,0,0
19671632,0,0
19671676,10,1
19671729,0,0
19671772,0,0
19671812,0,0
19671909,5,1
19671948,0,0
19671989,0,0
19672044,0,0
19672149,0,0
19672188,0,0
19672217,20,1
19672240,0,0
19672284,0,0
19672398,0,0
19672442,0,0
19672495,0,0
19672500,0,0
19672542,0,0
19672624,0,0
19672671,0,0
19672721,0,0
19672771,0,0
19672847,0,0
19672852,0,0
19672909,0,0
19672964,0,0
19673016,0,0
19673115,0,0
19673161,0,0
19673175,0,0
19673221,3,1
19673265,0,0
19673348,5,1
19673393,0,0
19673435,0,0
19673483,0,0
19673580,0,0
19673624,0,0
19673676,0,0
19673736,0,0
19673829,10,1
19673872,0,0
19673878,5,1
19673910,0,0
19673965,0,0
19674063,0,0
19674113,0,0
19674169,0,0
19674212,0,0
19674221,10,1
19674324,3,1
19674364,0,0
19674404,0,0
19674447,0,0
19674534,10,1
19674550,0,0
19674609,0,0
19674653,0,0
19674688,5,1
19674775,0,0
19674814,0,0
19674864,0,0
19674885,0,0
19674915,0,0
19675000,0,0
19675039,15,1
19675086,0,0
19675128,0,0
19675230,0,0
19675270,5,1
19675305,0,0
19675355,0,0
19675443,0,0
19675485,0,0
19675538,0,0
19675583,0,0
19675588,0,0
19675706,0,0
19675750,0,0
19675797,0,0
19675845,10,1
19675936,0,0
19675946,0,0
19675975,0,0
19676036,0,0
19676078,10,1
19676174,0,0
19676219,0,0
19676266,0,0
19676273,0,0
19676319,0,0
19676412,5,1
19676462,0,0
19676505,0,0
19676551,0,0
19676590,2,1
19676650,0,0
19676705,0,0
19676759,0,0
19676803,0,0
19676917,0,0
19676970,0,0
19677053,0,0
19677103,0,0
19677193,0,0
19677212,0,0
19677241,0,0
19677286,0,0
19677338,0,0
19677429,0,0
19677478,0,0
19677511,0,0
19677545,0,0
19677563,0,0
19677658,0,0
19677705,0,0
19677765,10,1
19677803,0,0
19677874,0,0
19677905,0,0
19677958,0,0
19678013,0,0
19678058,0,0
19678153,5,1
19678166,0,0
19678204,0,0
19678257,5,1
19678306,0,0
19678395,0,0
19678441,0,0
19678503,0,0
19678556,0,0
19678648,0,0
19678700,0,0
19678745,0,0
19678785,0,0
19678789,3,1
19678894,0,0
19678952,15,1
19678990,0,0
19679037,0,0
19679125,0,0
19679139,0,0
19679187,0,0
19679238,0,0
19679289,0,0
19679393,0,0
19679432,0,0
19679441,0,0
19679486,0,0
19679530,0,0
19679635,0,0
19679682,3,1
19679732,0,0
19679772,0,0
19679786,0,0
19679869,0,0
19679922,0,0
19679965,0,0
19680007,0,0
19680099,0,0
19680143,0,0
19680181,0,0
19680229,10,1
19680325,0,0
19680368,0,0
19680416,0,0
19680456,0,0
19680538,0,0
19680548,3,1
19680589,10,1
19680623,0,0
19680676,0,0
19680768,15,1
19680826,10,1
19680886,0,0
19680894,0,0
19680950,0,0
19681045,0,0
19681097,0,0
19681150,0,0
19681201,0,0
19681218,10,1
19681297,10,1
19681346,5,1
19681389,0,0
19681427,10,1
19681530,0,0
19681583,0,0
19681631,100,1
19681674,0,0
19681744,0,0
19681770,0,0
19681810,8,1
19681861,0,0
19681910,0,0
19682022,0,0
19682065,0,0
19682113,0,0
19682163,0,0
19682250,0,0
19682301,0,0
19682358,5,1
19682373,0,0
19682402,0,0
19682506,0,0
19682558,0,0
19682611,0,0
19682667,0,0
19682756,0,0
19682757,10,1
19682805,0,0
19682855,0,0
19682903,0,0
19682997,0,0
19683045,0,0
19683088,0,0
19683122,0,0
19683132,0,0
19683240,0,0
19683301,0,0
19683351,0,0
19683401,0,0
19683402,10,1
19683499,5,1
19683548,10,1
19683593,5,1
19683641,0,0
19683739,0,0
19683784,5,1
19683836,0,0
19683881,0,0
19683960,5,1
19684007,0,0
19684008,0,0
19684059,0,0
19684108,0,0
19684197,0,0
19684237,20,1
19684291,0,0
19684349,0,0
19684381,0,0
19684433,0,0
19684473,0,0
19684516,0,0
19684560,0,0
19684644,0,0
19684696,0,0
19684734,0,0
19684750,3,1
19684800,0,0
19684915,0,0
19684960,0,0
19685014,0,0
19685092,0,0
19685109,0,0
19685208,0,0
19685261,0,0
19685312,0,0
19685353,10,1
19685433,0,0
19685466,0,0
19685513,0,0
19685552,0,0
19685650,0,0
19685689,0,0
19685729,0,0
19685774,10,1
19685816,2,1
19685856,0,0
19685909,2,1
19685955,0,0
19685999,0,0
19686114,0,0
19686124,10,1
19686158,10,1
19686227,0,0
19686263,10,1
19686349,0,0
19686383,0,0
19686424,0,0
19686468,0,0
19686497,0,0
19686573,0,0
19686620,0,0
19686723,0,0
19686791,0,0
19686803,15,1
19686907,15,1
19686966,0,0
19687020,0,0
19687067,0,0
19687163,0,0
19687253,12,1
19687297,0,0
19687343,0,0
19687434,5,1
19687444,0,0
19687487,5,1
19687525,0,0
19687587,0,0
19687667,0,0
19687717,0,0
19687759,0,0
19687784,0,0
19687808,0,0
19687906,10,1
19687957,10,1
19688004,0,0
19688056,0,0
19688131,2,1
19688157,15,1
19688210,0,0
19688247,0,0
19688297,5,1
19688387,0,0
19688430,0,0
19688517,0,0
19688528,0,0
19688561,0,0
19688656,10,1
19688720,0,0
19688769,0,0
19688817,0,0
19688923,5,1
19688972,10,1
19689021,0,0
19689062,0,0
19689167,0,0
19689174,20,1
19689208,5,1
19689256,0,0
19689306,0,0
19689409,0,0
19689472,5,1
19689506,0,0
19689522,0,0
19689586,0,0
19689687,0,0
19689746,0,0
19689793,0,0
19689804,0,0
19689846,0,0
19689940,0,0
19689984,0,0
19690033,6,1
19690078,0,0
19690129,0,0
19690163,0,0
19690199,0,0
19690254,15,1
19690303,0,0
19690385,5,1
19690433,3,1
19690476,20,1
19690528,0,0
19690633,0,0
19690679,0,0
19690736,0,0
19690781,0,0
19690815,5,1
19690890,0,0
19690933,0,0
19690974,10,1
19691023,0,0
19691124,0,0
19691178,0,0
19691223,0,0
19691232,0,0
19691286,3,1
19691371,0,0
19691413,0,0
19691471,10,1
19691473,0,0
19691516,0,0
19691606,5,1
19691646,10,1
19691689,0,0
19691729,0,0
19691784,0,0
19691813,10,1
19691866,0,0
19691905,0,0
19691945,0,0
19692035,0,0
19692084,0,0
19692150,0,0
19692189,0,0
19692267,0,0
19692308,0,0
19692352,0,0
19692453,0,0
19692508,10,1
19692554,0,0
19692603,0,0
19692642,10,1
19692705,0,0
19692841,15,1
19692900,0,0
19692956,0,0
19693000,0,0
19693102,0,0
19693140,0,0
19693183,10,1
19693189,0,0
19693233,0,0
19693319,0,0
19693364,0,0
19693407,0,0
19693454,0,0
19693541,0,0
19693576,0,0
19693586,10,1
19693634,0,0
19693696,0,0
19693782,0,0
19693839,0,0
19693873,0,0
19693916,10,1
19693918,0,0
19694002,0,0
19694047,0,0
19694086,0,0
19694132,0,0
19694233,0,0
19694278,0,0
19694319,0,0
19694358,0,0
19694461,10,1
19694506,0,0
19694550,0,0
19694586,0,0
19694612,2,1
19694689,0,0
19694728,20,1
19694777,0,0
19694816,0,0
19694914,0,0
19694965,0,0
19694966,0,0
19695010,0,0
19695049,0,0
19695143,0,0
19695189,0,0
19695240,5,1
19695287,10,1
19695348,10,1
19695386,0,0
19695429,5,1
19695478,5,1
19695519,0,0
19695634,0,0
19695661,0,0
19695679,0,0
19695732,5,1
19695771,0,0
19695851,0,0
19695900,0,0
19695936,0,0
19695973,50,1
19696053,0,0
19696097,0,0
19696137,0,0
19696178,0,0
19696268,0,0
19696321,0,0
19696356,0,0
19696400,0,0
19696467,0,0
19696487,5,1
19696542,10,1
19696588,0,0
19696626,0,0
19696730,0,0
19696776,0,0
19696808,0,0
19696828,0,0
19696869,0,0
19696960,0,0
19697011,10,1
19697062,0,0
19697110,0,0
19697177,2,1
19697198,0,0
19697253,0,0
19697297,0,0
19697350,0,0
19697465,0,0
19697504,5,1
19697527,0,0
19697548,10,1
19697589,0,0
19697672,0,0
19697713,0,0
19697758,20,1
19697799,0,0
19697888,0,0
19697946,2,1
19697993,0,0
19698037,15,1
19698123,0,0
19698167,0,0
19698209,0,0
19698259,0,0
19698291,0,0
19698341,0,0
19698388,0,0
19698438,0,0
19698498,5,1
19698588,0,0
19698620,7,1
19698636,0,0
19698685,0,0
19698723,0,0
19698834,5,1
19698891,0,0
19698938,0,0
19698942,0,0
19698987,0,0
19699092,0,0
19699152,5,1
19699189,0,0
19699245,5,1
19699273,10,1
19699348,2,1
19699400,0,0
19699447,0,0
19699496,0,0
19699585,0,0
19699625,0,0
19699675,7,1
19699722,0,0
19699808,0,0
19699858,0,0
19699899,0,0
19699949,0,0
19699954,0,0
19700043,0,0
19700088,0,0
19700132,0,0
19700186,0,0
19700263,0,0
19700276,0,0
19700322,0,0
19700384,0,0
19700446,0,0
19700536,0,0
19700567,15,1
19700594,0,0
19700635,0,0
19700675,0,0
19700758,2,1
19700814,0,0
19700858,0,0
19700903,0,0
19700920,5,1
19700993,0,0
19701040,0,0
19701086,10,1
19701128,5,1
19701208,5,1
19701253,0,0
19701287,0,0
19701319,0,0
19701410,0,0
19701451,0,0
19701500,0,0
19701543,0,0
19701659,0,0
19701662,0,0
19701699,0,0
19701755,0,0
19701794,0,0
19701896,0,0
19701942,0,0
19701985,15,1
19702005,0,0
19702030,0,0
19702128,0,0
19702180,0,0
19702231,0,0
19702282,0,0
19702324,10,1
19702373,0,0
19702411,0,0
19702464,0,0
19702504,0,0
19702577,0,0
19702620,0,0
19702658,0,0
19702687,10,1
19702703,0,0
19702773,0,0
19702820,0,0
19702878,0,0
19702927,0,0
19703012,0,0
19703063,0,0
19703107,0,0
19703157,0,0
19703243,2,1
19703285,0,0
19703326,0,0
19703378,0,0
19703384,20,1
19703472,0,0
19703511,0,0
19703555,0,0
19703596,0,0
19703685,0,0
19703706,10,1
19703726,0,0
19703776,0,0
19703817,0,0
19703906,0,0
19703949,0,0
19704007,0,0
19704051,15,1
19704066,0,0
19704178,0,0
19704221,0,0
19704257,0,0
19704310,10,1
19704395,0,0
19704427,5,1
19704448,5,1
19704497,0,0
19704542,0,0
19704636,0,0
19704678,0,0
19704724,10,1
19704774,0,0
19704861,0,0
19704900,0,0
19704936,0,0
19704968,0,0
19705043,0,0
19705089,0,0
19705124,0,0
19705169,0,0
19705212,10,1
19705266,2,1
19705323,0,0
19705361,0,0
19705404,0,0
19705477,0,0
19705532,0,0
19705572,5,1
19705577,6,1
19705627,0,0
19705712,0,0
19705748,0,0
19705792,0,0
19705843,0,0
19705916,0,0
19705962,0,0
19705990,0,0
19706007,0,0
19706057,0,0
19706150,0,0
19706195,0,0
19706250,10,1
19706294,20,1
19706352,0,0
19706380,0,0
19706422,0,0
19706469,0,0
19706513,25,1
19706602,0,0
19706661,0,0
19706703,0,0
19706757,0,0
19706848,0,0
19706888,0,0
19706924,10,1
19706970,0,0
19707061,0,0
19707105,0,0
19707147,0,0
19707164,0,0
19707196,0,0
19707286,0,0
19707344,0,0
19707386,0,0
19707436,0,0
19707476,2,1
19707536,5,1
19707575,0,0
19707612,0,0
19707653,0,0
19707752,0,0
19707804,0,0
19707821,5,1
19707857,5,1
19707892,0,0
19707990,0,0
19708029,0,0
19708071,0,0
19708114,0,0
19708201,0,0
19708215,5,1
19708263,0,0
19708313,0,0
19708354,0,0
19708440,6,1
19708488,0,0
19708542,0,0
19708582,0,0
19708663,0,0
19708714,0,0
19708757,10,1
19708799,0,0
19708882,10,1
19708889,0,0
19708931,0,0
19708979,0,0
19709020,0,0
19709107,0,0
19709147,0,0
19709190,0,0
19709214,5,1
19709235,5,1
19709326,0,0
19709365,0,0
19709415,0,0
19709473,0,0
19709555,15,1
19709556,0,0
19709600,0,0
19709637,7,1
19709680,0,0
19709757,0,0
19709798,0,0
19709851,0,0
19709891,0,0
19709975,0,0
19710001,10,1
19710009,0,0
19710055,0,0
19710099,0,0
19710200,0,0
19710248,0,0
19710350,10,1
19710391,0,0
19710475,0,0
19710520,0,0
19710564,0,0
19710609,0,0
19710671,0,0
19710691,0,0
19710741,10,1
19710793,5,1
19710835,0,0
19710943,10,1
19710993,0,0
19711036,0,0
19711040,0,0
19711093,20,1
19711202,0,0
19711260,0,0
19711301,0,0
19711345,0,0
19711354,5,1
19711440,0,0
19711487,0,0
19711542,0,0
19711581,0,0
19711672,0,0
19711711,0,0
19711757,0,0
19711761,5,1
19711812,10,1
19711906,0,0
19711961,0,0
19712010,0,0
19712069,0,0
19712155,0,0
19712198,0,0
19712238,0,0
19712291,0,0
19712389,0,0
19712430,10,1
19712439,0,0
19712503,5,1
19712559,0,0
19712634,0,0
19712700,0,0
19712723,0,0
19712744,0,0
19712785,20,1
19712874,0,0
19712920,0,0
19712972,0,0
19713019,0,0
19713089,0,0
19713110,0,0
19713150,0,0
19713191,10,1
19713249,5,1
19713350,0,0
19713402,0,0
19713436,0,0
19713472,5,1
