"date","cust","sales"
1993-06-01,18180445,20
1993-06-01,18180579,10
1993-06-01,18180678,10
1993-06-01,18180789,5
1993-06-01,18180986,1
1993-06-01,18181022,10
1993-06-01,18181359,5
1993-06-01,18181548,5
1993-06-01,18181624,10
1993-06-01,18181763,5
1993-06-01,18181931,10
1993-06-01,18181968,1
1993-06-01,18182164,20
1993-06-01,18182323,25
1993-06-01,18182348,15
1993-06-01,18182527,3
1993-06-01,18182712,10
1993-06-01,18182714,10
1993-06-01,18182885,3
1993-06-01,18182952,10
1993-06-01,18183204,20
1993-06-01,18183237,10
1993-06-01,18183378,10
1993-06-01,18183418,5
1993-06-01,18183576,10
1993-06-01,18183772,5
1993-06-01,18183907,10
1993-06-01,18184134,10
1993-06-01,18184161,10
1993-06-01,18184353,25
1993-06-01,18184398,10
1993-06-01,18184576,10
1993-06-01,18184585,10
1993-06-01,18184813,5
1993-06-01,18185080,10
1993-06-01,18185234,5
1993-06-01,18185269,15
1993-06-01,18185430,10
1993-06-01,18185454,10
1993-06-01,18185586,10
1993-06-01,18185620,10
1993-06-01,18185814,5
1993-06-01,18185995,10
1993-06-01,18186170,15
1993-06-01,18186243,5
1993-06-01,18186392,10
1993-06-01,18186428,10
1993-06-01,18186623,5
1993-06-01,18186818,15
1993-06-01,18186907,10
1993-06-01,18187217,5
1993-06-01,18187349,20
1993-06-01,18187420,15
1993-06-01,18187544,10
1993-06-01,18187578,15
1993-06-01,18187700,15
1993-06-01,18187746,2
1993-06-01,18187826,25
1993-06-01,18188165,2
1993-06-01,18188241,10
1993-06-01,18188341,10
1993-06-01,18188412,50
1993-06-01,18188545,15
1993-06-01,18188593,10
1993-06-01,18188735,10
1993-06-01,18188787,15
1993-06-01,18189081,10
1993-06-01,18189124,10
1993-06-01,18189278,20
1993-06-01,18189327,5
1993-06-01,18189474,20
1993-06-01,18189510,10
1993-06-01,18189648,10
1993-06-01,18189747,5
1993-06-01,18190015,10
1993-05-01,97395,5
1993-05-01,146491,15
1993-05-01,217762,10
1993-05-01,606489,25
1993-05-01,773155,15
1993-05-01,835902,10
1993-05-01,863300,10
1993-05-01,878334,5
1993-05-01,1180315,5
1993-05-01,1189175,20
1993-05-01,1337096,10
1993-05-01,1477281,25
1993-05-01,1634704,5
1993-05-01,1750840,10
1993-05-01,1765267,20
1993-05-01,1858240,5
1993-05-01,1896436,5
1993-05-01,2035612,10
1993-05-01,2088170,5
1993-05-01,2159460,10
1993-05-01,2287369,2
1993-05-01,2430775,10
1993-05-01,2432124,25
1993-05-01,2546986,10
1993-05-01,2645681,5
1993-05-01,2711886,10
1993-05-01,2834881,15
1993-05-01,3147443,10
1993-05-01,3284133,3
1993-05-01,3678261,5
1993-05-01,3789169,25
1993-05-01,3863961,25
1993-05-01,3942658,10
1993-05-01,4057866,25
1993-05-01,4369141,5
1993-05-01,4463749,10
1993-05-01,4499336,10
1993-05-01,5022330,10
1993-05-01,5035273,10
1993-05-01,5035640,5
1993-05-01,5206967,20
1993-05-01,5218859,5
1993-05-01,5276533,10
1993-05-01,5324362,5
1993-05-01,5461996,5
1993-05-01,5462743,10
1993-05-01,5552305,5
1993-05-01,5616458,5
1993-05-01,5636498,5
1993-05-01,5641605,2
1993-05-01,5692666,3
1993-05-01,5755994,5
1993-05-01,5780679,10
1993-05-01,5818982,10
1993-05-01,5846421,10
1993-05-01,5921610,5
1993-05-01,5955721,10
1993-05-01,6009148,3
1993-05-01,6111747,3
1993-05-01,6132616,10
1993-05-01,6152829,10
1993-05-01,6217702,10
1993-05-01,6232208,5
1993-05-01,6290647,10
1993-05-01,6359466,2
1993-05-01,6442579,20
1993-05-01,6527755,15
1993-05-01,6588220,5
1993-05-01,6637732,2
1993-05-01,6641339,10
1993-05-01,6665260,5
1993-05-01,6782223,15
1993-05-01,6830053,2
1993-05-01,6868313,5
1993-05-01,6875473,10
1993-05-01,6923521,7
1993-05-01,6934904,15
1993-05-01,6961517,2
1993-05-01,6980107,10
1993-05-01,7050673,10
1993-05-01,7150528,150
1993-05-01,7157757,10
1993-05-01,7168231,10
1993-05-01,7176655,15
1993-05-01,7177878,25
1993-05-01,7218978,10
1993-05-01,7226335,5
1993-05-01,7232148,10
1993-05-01,7237968,25
1993-05-01,7294462,15
1993-05-01,7305006,10
1993-05-01,7317531,5
1993-05-01,7337913,10
1993-05-01,7348703,50
1993-05-01,7381008,25
1993-05-01,7431412,25
1993-05-01,7485261,5
1993-05-01,7674309,10
1993-05-01,7680294,5
1993-05-01,7715856,5
1993-05-01,7762750,25
1993-05-01,7790912,10
1993-05-01,7819181,25
1993-05-01,7820978,15
1993-05-01,7840710,25
1993-05-01,7848896,3
1993-05-01,7863624,15
1993-05-01,7996070,10
1993-05-01,8009598,5
1993-05-01,8026941,25
1993-05-01,8073248,10
1993-05-01,8102577,2
1993-05-01,8123152,10
1993-05-01,8146688,10
1993-05-01,8149845,8
1993-05-01,8181488,10
1993-05-01,8302924,25
1993-05-01,8326106,20
1993-05-01,8342048,25
1993-05-01,8419178,15
1993-05-01,8433053,10
1993-05-01,8481231,2
1993-05-01,8524796,10
1993-05-01,8557027,5
1993-05-01,8582118,5
1993-05-01,8591654,3
1993-05-01,8599447,2
1993-05-01,8610596,5
1993-05-01,8646565,10
1993-05-01,8658242,10
1993-05-01,8700920,7
1993-05-01,8728617,10
1993-05-01,8732313,10
1993-05-01,8735790,8
1993-05-01,8742810,10
1993-05-01,8794878,5
1993-05-01,8810878,10
1993-05-01,8830505,5
1993-05-01,8831766,3
1993-05-01,8845800,5
1993-05-01,8932631,2
1993-05-01,8942077,10
1993-05-01,8991542,10
1993-05-01,8998709,10
1993-05-01,9000122,15
1993-05-01,9016836,10
1993-05-01,9047540,10
1993-05-01,9053724,25
1993-05-01,9067975,5
1993-05-01,9216551,5
1993-05-01,9226350,15
1993-05-01,9280186,10
1993-05-01,9305497,5
1993-05-01,9305964,10
1993-05-01,9315491,10
1993-05-01,9335406,10
1993-05-01,9352416,20
1993-05-01,9365735,3
1993-05-01,9371489,25
1993-05-01,9386509,10
1993-05-01,9443830,15
1993-05-01,9444906,10
1993-05-01,9463152,10
1993-05-01,9467326,15
1993-05-01,9469256,10
1993-05-01,9517303,5
1993-05-01,9520579,15
1993-05-01,9528190,10
1993-05-01,9549016,10
1993-05-01,9594614,10
1993-05-01,9673412,2
1993-05-01,9676408,10
1993-05-01,9682207,10
1993-05-01,9756510,20
1993-05-01,9764291,8
1993-05-01,9797369,10
1993-05-01,9807019,10
1993-05-01,9840445,5
1993-05-01,9857569,10
1993-05-01,9900766,25
1993-05-01,9904418,5
1993-05-01,9905006,5
1993-05-01,9907290,5
1993-05-01,9914776,15
1993-05-01,9922062,10
1993-05-01,9933825,5
1993-05-01,9936841,20
1993-05-01,9953017,3
1993-05-01,9981156,5
1993-05-01,10001790,5
1993-05-01,10009625,10
1993-05-01,10039060,15
1993-05-01,10102908,10
1993-05-01,10131268,8
1993-05-01,10139521,5
1993-05-01,10141174,25
1993-05-01,10156124,5
1993-05-01,10179760,5
1993-05-01,10183370,10
1993-05-01,10187560,10
1993-05-01,10206748,2
1993-05-01,10224926,15
1993-05-01,10234453,10
1993-05-01,10237439,2
1993-05-01,10238536,5
1993-05-01,10250277,10
1993-05-01,10255651,10
1993-05-01,10287815,5
1993-05-01,10290009,5
1993-05-01,10292269,25
1993-05-01,10307272,15
1993-05-01,10327725,15
1993-05-01,10329301,10
1993-05-01,10355189,5
1993-05-01,10405175,25
1993-05-01,10421662,25
1993-05-01,10453227,2
1993-05-01,10455298,200
1993-05-01,10464174,50
1993-05-01,10469212,5
1993-05-01,10475755,20
1993-05-01,10476517,15
1993-05-01,10487543,15
1993-05-01,10507971,5
1993-05-01,10518135,10
1993-05-01,10521908,10
1993-05-01,10528629,15
1993-05-01,10537377,10
1993-05-01,10537882,10
1993-05-01,10558587,5
1993-05-01,10562260,10
1993-05-01,10565126,3
1993-05-01,10567218,5
1993-05-01,10568158,10
1993-05-01,10588473,10
1993-05-01,10601526,10
1993-05-01,10606603,20
1993-05-01,10615541,2
1993-05-01,10623710,10
1993-05-01,10627434,5
1993-05-01,10635395,2
1993-05-01,10646240,5
1993-05-01,10647939,5
1993-05-01,10679136,5
1993-05-01,10711957,5
1993-05-01,10716107,3
1993-05-01,10716985,15
1993-05-01,10717943,5
1993-05-01,10720686,10
1993-05-01,10724097,10
1993-05-01,10765434,10
1993-05-01,10768140,14
1993-05-01,10770006,25
1993-05-01,10776175,10
1993-05-01,10777767,5
1993-05-01,10798975,10
1993-05-01,10799421,15
1993-05-01,10821823,10
1993-05-01,10845536,20
1993-05-01,10847790,20
1993-05-01,10857959,10
1993-05-01,10859924,10
1993-05-01,10910434,25
1993-05-01,10914104,10
1993-05-01,10934100,10
1993-05-01,10936669,10
1993-05-01,10941428,10
1993-05-01,10957946,10
1993-05-01,10965245,3
1993-05-01,11003725,2
1993-05-01,11016675,5
1993-05-01,11028167,2
1993-05-01,11032980,20
1993-05-01,11044627,2
1993-05-01,11049588,5
1993-05-01,11050458,10
1993-05-01,11078246,5
1993-05-01,11108991,10
1993-05-01,11110136,5
1993-05-01,11115386,50
1993-05-01,11120032,3
1993-05-01,11127264,5
1993-05-01,11132083,10
1993-05-01,11137265,25
1993-05-01,11142249,5
1993-05-01,11199418,5
1993-05-01,11214315,5
1993-05-01,11228720,10
1993-05-01,11230221,10
1993-05-01,11230644,5
1993-05-01,11248103,8
1993-05-01,11252829,25
1993-05-01,11263057,2
1993-05-01,11266882,5
1993-05-01,11286625,10
1993-05-01,11289726,1
1993-05-01,11295379,10
1993-05-01,11296578,5
1993-05-01,11303216,2
1993-05-01,11313721,20
1993-05-01,11319569,5
1993-05-01,11320558,5
1993-05-01,11325349,10
1993-05-01,11327275,10
1993-05-01,11330452,5
1993-05-01,11350451,20
1993-05-01,11360679,5
1993-05-01,11371478,3
1993-05-01,11379389,4
1993-05-01,11391538,5
1993-05-01,11399517,5
1993-05-01,11423264,2
1993-05-01,11425348,2
1993-05-01,11431172,5
1993-05-01,11432847,5
1993-05-01,11441614,5
1993-05-01,11445648,10
1993-05-01,11448665,5
1993-05-01,11450608,10
1993-05-01,11456745,10
1993-05-01,11464049,5
1993-05-01,11469069,2
1993-05-01,11484394,10
1993-05-01,11485228,5
1993-05-01,11499495,10
1993-05-01,11506646,10
1993-05-01,11507103,5
1993-05-01,11509928,5
1993-05-01,11520979,2
1993-05-01,11523735,10
1993-05-01,11537274,5
1993-05-01,11544347,10
1993-05-01,11548220,5
1993-05-01,11559959,10
1993-05-01,11563962,10
1993-05-01,11585536,5
1993-05-01,11586923,2
1993-05-01,11596479,5
1993-05-01,11607157,5
1993-05-01,11616692,5
1993-05-01,11618501,5
1993-05-01,11620433,5
1993-05-01,11620906,7
1993-05-01,11622336,25
1993-05-01,11648448,5
1993-05-01,11652173,5
1993-05-01,11652704,10
1993-05-01,11665607,5
1993-05-01,11666741,2
1993-05-01,11669153,10
1993-05-01,11672209,10
1993-05-01,11674126,7
1993-05-01,11680450,5
1993-05-01,11685394,5
1993-05-01,11687480,5
1993-05-01,11705820,5
1993-05-01,11706570,10
1993-05-01,11707424,10
1993-05-01,11714838,5
1993-05-01,11717249,5
1993-05-01,11727730,10
1993-05-01,11745513,5
1993-05-01,11746309,25
1993-05-01,11748308,25
1993-05-01,11754756,5
1993-05-01,11755872,3
1993-05-01,11763845,5
1993-05-01,11775438,5
1993-05-01,11778381,2
1993-05-01,11780054,10
1993-05-01,11780506,10
1993-05-01,11780909,5
1993-05-01,11781688,2
1993-05-01,11791744,10
1993-05-01,11792161,10
1993-05-01,11792970,5
1993-05-01,11821439,5
1993-05-01,11826480,10
1993-05-01,11842681,10
1993-05-01,11851259,3
1993-05-01,11852272,2
1993-05-01,11857488,10
1993-05-01,11860040,5
1993-05-01,11861999,5
1993-05-01,11864157,2
1993-05-01,11867159,10
1993-05-01,11871791,5
1993-05-01,11877310,5
1993-05-01,11903767,2
1993-05-01,11906243,5
1993-05-01,11908632,20
1993-05-01,11910436,2
1993-05-01,11911906,10
1993-05-01,11927471,5
1993-05-01,11933308,5
1993-05-01,11934207,10
1993-05-01,11939224,5
1993-05-01,11941673,25
1993-05-01,11947339,10
1993-05-01,11948469,5
1993-05-01,11950141,5
1993-05-01,11952377,5
1993-05-01,11952760,5
1993-05-01,11958709,10
1993-05-01,11960643,5
1993-05-01,11962473,15
1993-05-01,11972059,10
1993-05-01,11978120,15
1993-05-01,11982978,5
1993-05-01,11995610,5
1993-05-01,11997511,3
1993-05-01,12006525,4
1993-05-01,12010001,10
1993-05-01,12022388,10
1993-05-01,12029990,15
1993-05-01,12032645,10
1993-05-01,12035917,2
1993-05-01,12040938,2
1993-05-01,12046119,5
1993-05-01,12054288,10
1993-05-01,12056960,10
1993-05-01,12069409,20
1993-05-01,12071752,5
1993-05-01,12074083,25
1993-05-01,12088006,10
1993-05-01,12089963,5
1993-05-01,12097093,5
1993-05-01,12104039,6
1993-05-01,12106696,10
1993-05-01,12108343,10
1993-05-01,12109520,25
1993-05-01,12112574,5
1993-05-01,12114477,10
1993-05-01,12121394,10
1993-05-01,12122497,5
1993-05-01,12123359,3
1993-05-01,12125205,5
1993-05-01,12132439,5
1993-05-01,12133512,5
1993-05-01,12137319,10
1993-05-01,12142567,10
1993-05-01,12143751,2
1993-05-01,12158825,10
1993-05-01,12161629,3
1993-05-01,12167138,10
1993-05-01,12174521,20
1993-05-01,12181497,5
1993-05-01,12183686,5
1993-05-01,12190293,5
1993-05-01,12199780,20
1993-05-01,12203807,5
1993-05-01,12217060,10
1993-05-01,12221168,10
1993-05-01,12237559,3
1993-05-01,12241698,5
1993-05-01,12243216,10
1993-05-01,12249418,3
1993-05-01,12253843,5
1993-05-01,12257122,15
1993-05-01,12270360,10
1993-05-01,12287485,10
1993-05-01,12299965,20
1993-05-01,12308706,3
1993-05-01,12310259,20
1993-05-01,12313049,3
1993-05-01,12333044,10
1993-05-01,12333434,5
1993-05-01,12338061,2
1993-05-01,12339061,25
1993-05-01,12342911,5
1993-05-01,12346395,5
1993-05-01,12357851,10
1993-05-01,12368159,10
1993-05-01,12385439,5
1993-05-01,12397495,10
1993-05-01,12399746,5
1993-05-01,12413897,10
1993-05-01,12421718,20
1993-05-01,12423220,5
1993-05-01,12447211,10
1993-05-01,12448121,10
1993-05-01,12458569,5
1993-05-01,12467435,10
1993-05-01,12469476,5
1993-05-01,12471761,5
1993-05-01,12472185,10
1993-05-01,12477237,10
1993-05-01,12479951,5
1993-05-01,12481210,10
1993-05-01,12484985,25
1993-05-01,12485397,5
1993-05-01,12489610,5
1993-05-01,12495154,15
1993-05-01,12500072,2
1993-05-01,12501990,10
1993-05-01,12513893,5
1993-05-01,12520186,20
1993-05-01,12527078,5
1993-05-01,12527909,3
1993-05-01,12537895,15
1993-05-01,12541495,5
1993-05-01,12542713,2
1993-05-01,12552637,2
1993-05-01,12555010,10
1993-05-01,12570580,5
1993-05-01,12577451,5
1993-05-01,12584487,15
1993-05-01,12593650,5
1993-05-01,12594407,5
1993-05-01,12594786,10
1993-05-01,12607153,2
1993-05-01,12621080,20
1993-05-01,12642135,10
1993-05-01,12650453,3
1993-05-01,12669222,5
1993-05-01,12671409,10
1993-05-01,12681575,3
1993-05-01,12682461,5
1993-05-01,12704389,4
1993-05-01,12704735,10
1993-05-01,12718131,20
1993-05-01,12723700,3
1993-05-01,12728069,5
1993-05-01,12729841,5
1993-05-01,12732861,10
1993-05-01,12734961,5
1993-05-01,12736722,2
1993-05-01,12743386,2
1993-05-01,12743794,2
1993-05-01,12745113,5
1993-05-01,12748707,15
1993-05-01,12756036,5
1993-05-01,12759054,5
1993-05-01,12772914,25
1993-05-01,12774490,2
1993-05-01,12779285,10
1993-05-01,12781573,5
1993-05-01,12787148,10
1993-05-01,12788414,5
1993-05-01,12790678,5
1993-05-01,12792996,15
1993-05-01,12801017,5
1993-05-01,12802016,3
1993-05-01,12803847,10
1993-05-01,12812695,5
1993-05-01,12814771,5
1993-05-01,12815768,30
1993-05-01,12819219,3
1993-05-01,12827005,25
1993-05-01,12828050,10
1993-05-01,12842082,5
1993-05-01,12845471,10
1993-05-01,12847409,15
1993-05-01,12862797,5
1993-05-01,12874859,5
1993-05-01,12889049,10
1993-05-01,12889807,2
1993-05-01,12890844,2
1993-05-01,12893364,20
1993-05-01,12913158,5
1993-05-01,12917687,10
1993-05-01,12920253,10
1993-05-01,12929652,10
1993-05-01,12932481,5
1993-05-01,12934187,5
1993-05-01,12935819,10
1993-05-01,12946563,5
1993-05-01,12950378,5
1993-05-01,12957340,20
1993-05-01,12966848,5
1993-05-01,12972476,5
1993-05-01,12974461,15
1993-05-01,12980148,3
1993-05-01,12984875,10
1993-05-01,13009142,10
1993-05-01,13016333,5
1993-05-01,13020086,3
1993-05-01,13032081,5
1993-05-01,13043911,2
1993-05-01,13045646,5
1993-05-01,13062801,15
1993-05-01,13076171,4
1993-05-01,13077329,15
1993-05-01,13080495,10
1993-05-01,13094452,5
1993-05-01,13098018,5
1993-05-01,13104404,2
1993-05-01,13110564,10
1993-05-01,13110900,30
1993-05-01,13113881,2
1993-05-01,13121622,3
1993-05-01,13126823,20
1993-05-01,13128800,3
1993-05-01,13130318,15
1993-05-01,13143760,10
1993-05-01,13147382,5
1993-05-01,13158222,5
1993-05-01,13176415,10
1993-05-01,13176856,20
1993-05-01,13195080,20
1993-05-01,13201524,10
1993-05-01,13209471,5
1993-05-01,13224606,5
1993-05-01,13226845,15
1993-05-01,13230316,5
1993-05-01,13237748,3
1993-05-01,13243773,20
1993-05-01,13248131,15
1993-05-01,13248536,5
1993-05-01,13264532,10
1993-05-01,13276778,5
1993-05-01,13277154,5
1993-05-01,13281047,3
1993-05-01,13292059,3
1993-05-01,13294836,2
1993-05-01,13302382,2
1993-05-01,13303390,3
1993-05-01,13320609,10
1993-05-01,13325993,5
1993-05-01,13345398,5
1993-05-01,13349740,5
1993-05-01,13353312,3
1993-05-01,13360399,10
1993-05-01,13362118,2
1993-05-01,13377705,2
1993-05-01,13380968,3
1993-05-01,13387612,10
1993-05-01,13388419,5
1993-05-01,13392657,10
1993-05-01,13405983,5
1993-05-01,13411416,3
1993-05-01,13412280,5
1993-05-01,13417765,2
1993-05-01,13423667,3
1993-05-01,13439898,5
1993-05-01,13443781,10
1993-05-01,13446140,10
1993-05-01,13456145,10
1993-05-01,13464442,5
1993-05-01,13469500,10
1993-05-01,13484302,4
1993-05-01,13494338,5
1993-05-01,13496139,15
1993-05-01,13499308,5
1993-05-01,13510296,10
1993-05-01,13513561,10
1993-05-01,13525293,10
1993-05-01,13535879,5
1993-05-01,13539460,50
1993-05-01,13541515,4
1993-05-01,13553467,10
1993-05-01,13565025,5
1993-05-01,13577126,5
1993-05-01,13588678,15
1993-05-01,13594417,5
1993-05-01,13599751,3
1993-05-01,13601801,5
1993-05-01,13605312,25
1993-05-01,13608981,5
1993-05-01,13614945,5
1993-05-01,13625935,15
1993-05-01,13626323,7
1993-05-01,13631314,10
1993-05-01,13633377,5
1993-05-01,13635648,10
1993-05-01,13643732,5
1993-05-01,13646990,5
1993-05-01,13659528,10
1993-05-01,13660791,5
1993-05-01,13665305,15
1993-05-01,13668347,5
1993-05-01,13679555,3
1993-05-01,13688246,5
1993-05-01,13693148,15
1993-05-01,13701027,10
1993-05-01,13706242,20
1993-05-01,13710118,5
1993-05-01,13710946,5
1993-05-01,13712441,2
1993-05-01,13732225,15
1993-05-01,13737464,1
1993-05-01,13742401,5
1993-05-01,13743755,10
1993-05-01,13750901,5
1993-05-01,13760263,5
1993-05-01,13762349,5
1993-05-01,13769017,10
1993-05-01,13772993,10
1993-05-01,13774608,3
1993-05-01,13785209,8
1993-05-01,13795339,25
1993-05-01,13797682,12
1993-05-01,13805546,10
1993-05-01,13806684,5
1993-05-01,13808840,25
1993-05-01,13812725,3
1993-05-01,13814894,10
1993-05-01,13814894,10
1993-05-01,13825092,5
1993-05-01,13826978,25
1993-05-01,13831247,2
1993-05-01,13831617,15
1993-05-01,13832023,5
1993-05-01,13840386,10
1993-05-01,13858283,3
1993-05-01,13865228,10
1993-05-01,13872049,10
1993-05-01,13873564,5
1993-05-01,13886116,5
1993-05-01,13892757,10
1993-05-01,13901455,5
1993-05-01,13903810,5
1993-05-01,13909392,3
1993-05-01,13914378,10
1993-05-01,13935184,10
1993-05-01,13935518,3
1993-05-01,13936483,10
1993-05-01,13941926,10
1993-05-01,13948903,10
1993-05-01,13950260,2
1993-05-01,13957302,10
1993-05-01,13960160,5
1993-05-01,13967654,5
1993-05-01,13976603,20
1993-05-01,13978298,10
1993-05-01,13987697,5
1993-05-01,13993729,10
1993-05-01,14000668,2
1993-05-01,14005739,10
1993-05-01,14009663,2
1993-05-01,14018607,3
1993-05-01,14027359,3
1993-05-01,14029251,15
1993-05-01,14036801,10
1993-05-01,14037954,5
1993-05-01,14043094,5
1993-05-01,14049364,10
1993-05-01,14059082,5
1993-05-01,14063231,3
1993-05-01,14076009,20
1993-05-01,14079526,10
1993-05-01,14080219,10
1993-05-01,14081973,2
1993-05-01,14082381,2
1993-05-01,14093299,10
1993-05-01,14096316,3
1993-05-01,14096628,10
1993-05-01,14110008,5
1993-05-01,14110791,15
1993-05-01,14118673,2
1993-05-01,14126125,5
1993-05-01,14128000,8
1993-05-01,14128418,10
1993-05-01,14132225,30
1993-05-01,14134882,10
1993-05-01,14137818,10
1993-05-01,14139968,25
1993-05-01,14147132,25
1993-05-01,14150847,10
1993-05-01,14154248,10
1993-05-01,14154607,5
1993-05-01,14155970,10
1993-05-01,14163095,3
1993-05-01,14163513,5
1993-05-01,14166310,2
1993-05-01,14167413,5
1993-05-01,14169201,10
1993-05-01,14172301,3
1993-05-01,14177674,5
1993-05-01,14179457,5
1993-05-01,14179815,20
1993-05-01,14188110,3
1993-05-01,14192445,3
1993-05-01,14195858,2
1993-05-01,14197030,10
1993-05-01,14214348,20
1993-05-01,14229551,10
1993-05-01,14234694,20
1993-05-01,14237133,10
1993-05-01,14242107,5
1993-05-01,14243813,5
1993-05-01,14245843,25
1993-05-01,14267749,10
1993-05-01,14268503,5
1993-05-01,14272332,5
1993-05-01,14273842,10
1993-05-01,14280136,5
1993-05-01,14285477,15
1993-05-01,14288238,3
1993-05-01,14294615,10
1993-05-01,14296299,3
1993-05-01,14300033,5
1993-05-01,14305909,5
1993-05-01,14307195,2
1993-05-01,14307835,5
1993-05-01,14309251,5
1993-05-01,14317406,20
1993-05-01,14328350,2
1993-05-01,14337174,10
1993-05-01,14340032,10
1993-05-01,14342325,5
1993-05-01,14349661,10
1993-05-01,14350296,5
1993-05-01,14350617,10
1993-05-01,14351220,5
1993-05-01,14352224,3
1993-05-01,14363668,5
1993-05-01,14365783,10
1993-05-01,14367127,2
1993-05-01,14369949,10
1993-05-01,14373203,10
1993-05-01,14376902,5
1993-05-01,14381501,10
1993-05-01,14383453,25
1993-05-01,14393742,2
1993-05-01,14403305,5
1993-05-01,14404028,10
1993-05-01,14406811,10
1993-05-01,14419424,5
1993-05-01,14419743,10
1993-05-01,14420509,5
1993-05-01,14424805,2
1993-05-01,14428016,10
1993-05-01,14434821,5
1993-05-01,14435760,5
1993-05-01,14440959,25
1993-05-01,14442119,3
1993-05-01,14451728,3
1993-05-01,14452134,10
1993-05-01,14455436,10
1993-05-01,14458384,5
1993-05-01,14465861,10
1993-05-01,14488276,5
1993-05-01,14497309,5
1993-05-01,14498817,10
1993-05-01,14501499,4
1993-05-01,14526112,5
1993-05-01,14533118,20
1993-05-01,14535484,25
1993-05-01,14538191,5
1993-05-01,14560314,15
1993-05-01,14569110,10
1993-05-01,14570067,5
1993-05-01,14570731,10
1993-05-01,14571454,10
1993-05-01,14575858,5
1993-05-01,14579387,5
1993-05-01,14580101,2
1993-05-01,14583993,10
1993-05-01,14592888,10
1993-05-01,14593838,10
1993-05-01,14596610,20
1993-05-01,14598278,5
1993-05-01,14608007,5
1993-05-01,14616646,10
1993-05-01,14622137,3
1993-05-01,14623581,5
1993-05-01,14629319,5
1993-05-01,14631445,10
1993-05-01,14636719,3
1993-05-01,14642126,15
1993-05-01,14645637,2
1993-05-01,14647494,5
1993-05-01,14653453,5
1993-05-01,14654156,10
1993-05-01,14656757,5
1993-05-01,14662433,10
1993-05-01,14664695,3
1993-05-01,14666330,5
1993-05-01,14669078,10
1993-05-01,14676459,20
1993-05-01,14676834,5
1993-05-01,14677615,2
1993-05-01,14682408,5
1993-05-01,14693933,20
1993-05-01,14701515,5
1993-05-01,14708655,8
1993-05-01,14721172,10
1993-05-01,14721465,5
1993-05-01,14723252,15
1993-05-01,14726820,25
1993-05-01,14730104,5
1993-05-01,14738186,5
1993-05-01,14738186,5
1993-05-01,14747524,10
1993-05-01,14755213,5
1993-05-01,14756152,5
1993-05-01,14756799,5
1993-05-01,14757174,10
1993-05-01,14759867,5
1993-05-01,14766002,3
1993-05-01,14767224,10
1993-05-01,14776186,5
1993-05-01,14784546,5
1993-05-01,14785427,5
1993-05-01,14788492,2
1993-05-01,14791825,5
1993-05-01,14792912,10
1993-05-01,14794522,5
1993-05-01,14796002,25
1993-05-01,14812825,10
1993-05-01,14818097,10
1993-05-01,14820148,5
1993-05-01,14824587,3
1993-05-01,14830867,5
1993-05-01,14834115,1
1993-05-01,14834115,1
1993-05-01,14839161,10
1993-05-01,14845860,10
1993-05-01,14847652,10
1993-05-01,14856011,15
1993-05-01,14862102,5
1993-05-01,14874446,10
1993-05-01,14875256,10
1993-05-01,14886299,5
1993-05-01,14887289,10
1993-05-01,14889922,20
1993-05-01,14891773,5
1993-05-01,14892868,5
1993-05-01,14900604,5
1993-05-01,14903843,25
1993-05-01,14905980,2
1993-05-01,14909742,20
1993-05-01,14913765,5
1993-05-01,14915164,15
1993-05-01,14920261,5
1993-05-01,14922408,5
1993-05-01,14929698,5
1993-05-01,14931520,7
1993-05-01,14936360,10
1993-05-01,14940999,15
1993-05-01,14946937,25
1993-05-01,14949099,5
1993-05-01,14950974,20
1993-05-01,14963209,5
1993-05-01,14970949,5
1993-05-01,14985332,10
1993-05-01,14986685,10
1993-05-01,14987377,5
1993-05-01,14987757,10
1993-05-01,14989470,2
1993-05-01,15006976,10
1993-05-01,15009929,2
1993-05-01,15011797,5
1993-05-01,15015541,5
1993-05-01,15018907,10
1993-05-01,15029160,7
1993-05-01,15032854,5
1993-05-01,15039427,15
1993-05-01,15046507,5
1993-05-01,15050330,10
1993-05-01,15059158,5
1993-05-01,15060977,10
1993-05-01,15068520,21
1993-05-01,15070283,5
1993-05-01,15071633,5
1993-05-01,15075954,10
1993-05-01,15087160,15
1993-05-01,15094078,3
1993-05-01,15096620,10
1993-05-01,15102738,5
1993-05-01,15107084,5
1993-05-01,15110354,5
1993-05-01,15115113,5
1993-05-01,15118866,10
1993-05-01,15126320,5
1993-05-01,15134396,5
1993-05-01,15136023,5
1993-05-01,15142653,6
1993-05-01,15143642,10
1993-05-01,15145433,2
1993-05-01,15147243,5
1993-05-01,15148217,7
1993-05-01,15154422,5
1993-05-01,15156401,5
1993-05-01,15160694,5
1993-05-01,15170806,2
1993-05-01,15176794,10
1993-05-01,15179405,10
1993-05-01,15181857,10
1993-05-01,15183459,10
1993-05-01,15184778,10
1993-05-01,15186831,10
1993-05-01,15187579,3
1993-05-01,15196148,2
1993-05-01,15213218,15
1993-05-01,15213845,10
1993-05-01,15215581,5
1993-05-01,15217326,5
1993-05-01,15237744,3
1993-05-01,15245994,5
1993-05-01,15255857,3
1993-05-01,15256306,2
1993-05-01,15263097,25
1993-05-01,15264162,20
1993-05-01,15266820,10
1993-05-01,15268192,5
1993-05-01,15274907,25
1993-05-01,15276587,10
1993-05-01,15278093,5
1993-05-01,15282036,3
