"date","cust","sales"
1991-12-01,12629684,2
1991-12-01,12633686,50
1991-12-01,12634507,5
1991-12-01,12636696,5
1991-12-01,12638675,10
1991-12-01,12648689,3
1991-12-01,12672302,5
1991-12-01,12679537,2
1991-12-01,12681575,2
1991-12-01,12683686,5
1991-12-01,12689963,2
1991-12-01,12691351,5
1991-12-01,12691784,3
1991-12-01,12694690,5
1991-12-01,12708405,10
1991-12-01,12710299,3
1991-12-01,12719166,10
1991-12-01,12725711,3
1991-12-01,12726881,5
1991-12-01,12732046,5
1991-12-01,12738077,5
1991-12-01,12745536,2
1991-12-01,12748707,15
1991-12-01,12752991,2
1991-12-01,12753826,10
1991-12-01,12768185,20
1991-12-01,12776676,3
1991-12-01,12778238,15
1991-12-01,12782630,2
1991-12-01,12790341,10
1991-12-01,12792196,5
1991-12-01,12799414,5
1991-12-01,12802016,3
1991-12-01,12804448,10
1991-12-01,12809349,5
1991-12-01,12810083,2
1991-12-01,12822409,3
1991-12-01,12826616,5
1991-12-01,12832612,5
1991-12-01,12838816,10
1991-12-01,12845471,10
1991-12-01,12849700,5
1991-12-01,12868502,2
1991-12-01,12876071,5
1991-12-01,12877175,2
1991-12-01,12879294,2
1991-12-01,12892624,10
1991-12-01,12895860,5
1991-12-01,12899707,5
1991-12-01,12909400,15
1991-12-01,12912034,10
1991-12-01,12912352,7
1991-12-01,12914872,6
1991-12-01,12924408,5
1991-12-01,12925888,5
1991-12-01,12929293,2
1991-12-01,12933282,3
1991-12-01,12935819,25
1991-12-01,12938293,2
1991-12-01,12940160,7
1991-12-01,12941211,15
1991-12-01,12943835,5
1991-12-01,12952229,5
1991-12-01,12954689,10
1991-12-01,12965807,10
1991-12-01,12971781,2
1991-12-01,12979467,5
1991-12-01,12983147,20
1991-12-01,12985597,10
1991-12-01,12999127,10
1991-12-01,13006885,5
1991-12-01,13014146,15
1991-12-01,13014505,5
1991-12-01,13018572,5
1991-12-01,13027190,15
1991-12-01,13038706,3
1991-12-01,13046726,20
1991-12-01,13047151,5
1991-12-01,13048984,10
1991-12-01,13051229,5
1991-12-01,13054295,10
1991-12-01,13059266,2
1991-12-01,13059627,5
1991-12-01,13061740,5
1991-12-01,13063448,10
1991-12-01,13065871,5
1991-12-01,13066248,5
1991-12-01,13068460,5
1991-12-01,13075801,2
1991-12-01,13078938,2
1991-12-01,13080175,2
1991-12-01,13080175,2
1991-12-01,13080495,10
1991-12-01,13088028,3
1991-12-01,13091788,10
1991-12-01,13093701,10
1991-12-01,13095594,10
1991-12-01,13095975,100
1991-12-01,13097620,3
1991-12-01,13099274,5
1991-12-01,13100633,10
1991-12-01,13100901,5
1991-12-01,13113604,5
1991-12-01,13120964,10
1991-12-01,13124331,10
1991-12-01,13129068,5
1991-12-01,13139090,2
1991-12-01,13139935,5
1991-12-01,13144814,40
1991-12-01,13147847,2
1991-12-01,13152453,3
1991-12-01,13171060,5
1991-12-01,13177813,2
1991-12-01,13183626,4
1991-12-01,13187671,20
1991-12-01,13189078,5
1991-12-01,13190006,2
1991-12-01,13195080,20
1991-12-01,13233612,5
1991-12-01,13237374,10
1991-12-01,13237748,2
1991-12-01,13242173,25
1991-12-01,13246242,2
1991-12-01,13246710,10
1991-12-01,13251074,10
1991-12-01,13255141,5
1991-12-01,13261751,3
1991-12-01,13264905,1
1991-12-01,13272993,10
1991-12-01,13278198,3
1991-12-01,13289722,5
1991-12-01,13290495,6
1991-12-01,13291495,10
1991-12-01,13292059,5
1991-12-01,13298383,5
1991-12-01,13299673,5
1991-12-01,13303739,5
1991-12-01,13308780,5
1991-12-01,13310656,10
1991-12-01,13317293,3
1991-12-01,13321076,10
1991-12-01,13324344,2
1991-12-01,13334827,5
1991-12-01,13345398,5
1991-12-01,13352245,5
1991-12-01,13363694,2
1991-12-01,13364090,15
1991-12-01,13364493,15
1991-12-01,13365863,4
1991-12-01,13368403,2
1991-12-01,13369426,4
1991-12-01,13377705,3
1991-12-01,13386077,25
1991-12-01,13394943,15
1991-12-01,13396146,10
1991-12-01,13408346,2
1991-12-01,13412744,3
1991-12-01,13432530,5
1991-12-01,13433466,10
1991-12-01,13459314,10
1991-12-01,13460131,10
1991-12-01,13464012,5
1991-12-01,13465380,10
1991-12-01,13478639,3
1991-12-01,13482863,5
1991-12-01,13483852,10
1991-12-01,13491352,5
1991-12-01,13504777,5
1991-12-01,13507220,5
1991-12-01,13511761,2
1991-12-01,13518960,5
1991-12-01,13525696,5
1991-12-01,13526576,20
1991-12-01,13528918,10
1991-12-01,13529580,4
1991-12-01,13531916,5
1991-12-01,13540754,20
1991-12-01,13541843,3
1991-12-01,13549997,3
1991-12-01,13550597,5
1991-12-01,13561564,5
1991-12-01,13565745,5
1991-12-01,13572724,20
1991-12-01,13578374,5
1991-12-01,13588325,2
1991-12-01,13589681,10
1991-12-01,13592359,10
1991-12-01,13603882,25
1991-12-01,13618114,3
1991-12-01,13624494,5
1991-12-01,13631733,10
1991-12-01,13633377,10
1991-12-01,13652494,10
1991-12-01,13652855,5
1991-12-01,13653178,5
1991-12-01,13654708,2
1991-12-01,13655432,25
1991-12-01,13656320,2
1991-12-01,13657127,10
1991-12-01,13658756,3
1991-12-01,13663731,10
1991-12-01,13664905,5
1991-12-01,13668347,10
1991-12-01,13676404,25
1991-12-01,13677738,2
1991-12-01,13678816,2
1991-12-01,13679921,3
1991-12-01,13687271,5
1991-12-01,13695619,5
1991-12-01,13697391,10
1991-12-01,13699569,3
1991-12-01,13700227,2
1991-12-01,13700597,25
1991-12-01,13708208,8
1991-12-01,13721792,2
1991-12-01,13730743,5
1991-12-01,13731412,5
1991-12-01,13742775,3
1991-12-01,13743755,10
1991-12-01,13749015,2
1991-12-01,13763527,5
1991-12-01,13766006,5
1991-12-01,13767165,10
1991-12-01,13770784,20
1991-12-01,13773812,10
1991-12-01,13775810,5
1991-12-01,13778999,10
1991-12-01,13788778,5
1991-12-01,13791470,10
1991-12-01,13791800,2
1991-12-01,13793814,2
1991-12-01,13794592,5
1991-12-01,13795688,5
1991-12-01,13810703,5
1991-12-01,13814526,5
1991-12-01,13820975,10
1991-12-01,13822756,5
1991-12-01,13832023,10
1991-12-01,13835301,5
1991-12-01,13841589,3
1991-12-01,13843753,5
1991-12-01,13845235,10
1991-12-01,13851664,5
1991-12-01,13852007,2
1991-12-01,13853876,20
1991-12-01,13867028,2
1991-12-01,13883147,10
1991-12-01,13884962,5
1991-12-01,13894738,25
1991-12-01,13898876,5
1991-12-01,13899853,3
1991-12-01,13903810,5
1991-12-01,13908742,10
1991-12-01,13914699,10
1991-12-01,13919119,5
1991-12-01,13919462,5
1991-12-01,13922742,5
1991-12-01,13930486,5
1991-12-01,13933494,3
1991-12-01,13938250,5
1991-12-01,13940618,4
1991-12-01,13946317,2
1991-12-01,13950589,20
1991-12-01,13956967,5
1991-12-01,13957675,2
1991-12-01,13965936,10
1991-12-01,13967095,10
1991-12-01,13973472,5
1991-12-01,13973864,2
1991-12-01,13975670,5
1991-12-01,13978298,10
1991-12-01,13978595,5
1991-12-01,13981610,2
1991-12-01,13986978,5
1991-12-01,13989663,5
1991-12-01,13999586,5
1991-12-01,14004661,2
1991-12-01,14009663,2
1991-12-01,14011891,5
1991-12-01,14027359,10
1991-12-01,14045712,10
1991-12-01,14053270,5
1991-12-01,14056179,5
1991-12-01,14058731,5
1991-12-01,14069574,10
1991-12-01,14072657,2
1991-12-01,14076009,25
1991-12-01,14078356,25
1991-12-01,14083062,3
1991-12-01,14086537,2
1991-12-01,14098128,5
1991-12-01,14098547,2
1991-12-01,14101117,7
1991-12-01,14106147,2
1991-12-01,14106815,5
1991-12-01,14111776,5
1991-12-01,14112830,2
1991-12-01,14119478,2
1991-12-01,14122004,2
1991-12-01,14126483,2
1991-12-01,14132225,20
1991-12-01,14143816,2
1991-12-01,14144928,10
1991-12-01,14167413,2
1991-12-01,14169813,10
1991-12-01,14170505,10
1991-12-01,14175800,5
1991-12-01,14176549,2
1991-12-01,14182556,2
1991-12-01,14188912,5
1991-12-01,14189248,5
1991-12-01,14204401,3
1991-12-01,14207258,1
1991-12-01,14207628,10
1991-12-01,14211297,25
1991-12-01,14213561,3
1991-12-01,14222652,10
1991-12-01,14227786,5
1991-12-01,14231444,7
1991-12-01,14244114,2
1991-12-01,14245147,2
1991-12-01,14250604,5
1991-12-01,14251672,2
1991-12-01,14255332,10
1991-12-01,14264861,3
1991-12-01,14265832,10
1991-12-01,14272699,10
1991-12-01,14278213,5
1991-12-01,14281787,2
1991-12-01,14284099,5
1991-12-01,14287288,15
1991-12-01,14287569,10
1991-12-01,14291773,20
1991-12-01,14295221,5
1991-12-01,14296637,15
1991-12-01,14302855,2
1991-12-01,14318359,10
1991-12-01,14322292,1
1991-12-01,14324217,3
1991-12-01,14327467,3
1991-12-01,14330431,2
1991-12-01,14332091,25
1991-12-01,14336574,10
1991-12-01,14348387,5
1991-12-01,14348756,5
1991-12-01,14350296,3
1991-12-01,14350617,10
1991-12-01,14358894,5
1991-12-01,14360158,10
1991-12-01,14362019,5
1991-12-01,14367127,2
1991-12-01,14369949,5
1991-12-01,14372908,5
1991-12-01,14373483,25
1991-12-01,14374507,5
1991-12-01,14375102,5
1991-12-01,14376902,2
1991-12-01,14379521,5
1991-12-01,14384059,15
1991-12-01,14392991,1
1991-12-01,14393742,2
1991-12-01,14397028,10
1991-12-01,14418281,25
1991-12-01,14418678,5
1991-12-01,14420509,10
1991-12-01,14425945,5
1991-12-01,14432246,5
1991-12-01,14438396,5
1991-12-01,14445700,10
1991-12-01,14464440,3
1991-12-01,14469583,3
1991-12-01,14476167,2
1991-12-01,14484611,3
1991-12-01,14486263,10
1991-12-01,14487929,5
1991-12-01,14495542,20
1991-12-01,14496264,5
1991-12-01,14509160,5
1991-12-01,14523930,2
1991-12-01,14531228,5
1991-12-01,14538925,5
1991-12-01,14539250,5
1991-12-01,14555436,25
1991-12-01,14556583,10
1991-12-01,14564201,2
1991-12-01,14564525,2
1991-12-01,14575858,10
1991-12-01,14577616,2
1991-12-01,14581151,3
1991-12-01,14587565,10
1991-12-01,14594201,5
1991-12-01,14598278,5
1991-12-01,14599296,3
1991-12-01,14601853,2
1991-12-01,14602478,5
1991-12-01,14604435,3
1991-12-01,14618675,25
1991-12-01,14619425,3
1991-12-01,14641812,10
1991-12-01,14644094,2
1991-12-01,14645143,5
1991-12-01,14645637,2
1991-12-01,14647494,2
1991-12-01,14649081,2
1991-12-01,14653822,2
1991-12-01,14655149,5
1991-12-01,14660724,2
1991-12-01,14668688,5
1991-12-01,14680944,3
1991-12-01,14683813,5
1991-12-01,14687356,15
1991-12-01,14690173,5
1991-12-01,14703275,3
1991-12-01,14704475,2
1991-12-01,14713298,2
1991-12-01,14721801,2
1991-12-01,14730104,5
1991-12-01,14736099,2
1991-12-01,14737176,10
1991-12-01,14740174,5
1991-12-01,14740924,5
1991-12-01,14741297,5
1991-12-01,14744234,5
1991-12-01,14747143,2
1991-12-01,14750430,5
1991-12-01,14751076,3
1991-12-01,14757544,5
1991-12-01,14762319,2
1991-12-01,14762695,25
1991-12-01,14764075,15
1991-12-01,14766002,3
1991-12-01,14770111,2
1991-12-01,14774635,5
1991-12-01,14777940,2
1991-12-01,14790143,5
1991-12-01,14793208,5
1991-12-01,14796622,3
1991-12-01,14798225,8
1991-12-01,14798571,5
1991-12-01,14799568,10
1991-12-01,14800954,5
1991-12-01,14804283,7
1991-12-01,14805093,3
1991-12-01,14808154,3
1991-12-01,14810147,2
1991-12-01,14811512,15
1991-12-01,14813121,6
1991-12-01,14813733,3
1991-12-01,14815283,2
1991-12-01,14819430,10
1991-12-01,14828159,15
1991-12-01,14830151,3
1991-12-01,14841352,5
1991-12-01,14846639,2
1991-12-01,14849229,5
1991-12-01,14850583,3
1991-12-01,14852166,5
1991-12-01,14869766,5
1991-12-01,14870111,2
1991-12-01,14871263,3
1991-12-01,14873414,15
1991-12-01,14874446,10
1991-12-01,14875572,5
1991-12-01,14878945,3
1991-12-01,14885614,5
1991-12-01,14886299,5
1991-12-01,14891124,10
1991-12-01,14892584,5
1991-12-01,14892868,3
1991-12-01,14894484,5
1991-12-01,14896457,2
1991-12-01,14900604,5
1991-12-01,14900898,3
1991-12-01,14908449,1
1991-12-01,14909170,25
1991-12-01,14912432,10
1991-12-01,14915953,3
1991-12-01,14919243,5
1991-12-01,14920261,3
1991-12-01,14926031,5
1991-12-01,14931814,2
1991-12-01,14936360,10
1991-12-01,14936736,5
1991-12-01,14944961,5
1991-12-01,14946400,20
1991-12-01,14950341,5
1991-12-01,14953206,2
1991-12-01,14954550,10
1991-12-01,14956156,10
1991-12-01,14956830,7
1991-12-01,14957878,5
1991-12-01,14961016,5
1991-12-01,14961395,10
1991-12-01,14963548,3
1991-12-01,14964613,100
1991-12-01,14968326,5
1991-12-01,14973022,3
1991-12-01,14979910,5
1991-12-01,14983203,5
1991-12-01,14989470,5
1991-12-01,14992247,2
1991-12-01,14995941,5
1991-12-01,15004342,3
1991-12-01,15006639,10
1991-12-01,15011797,5
1991-12-01,15023586,2
1991-12-01,15025776,2
1991-12-01,15028808,10
1991-12-01,15030149,5
1991-12-01,15034590,20
1991-12-01,15036011,25
1991-12-01,15038458,25
1991-12-01,15040069,20
1991-12-01,15043740,5
1991-12-01,15050661,2
1991-12-01,15053084,5
1991-12-01,15055012,10
1991-12-01,15060380,4
1991-12-01,15061918,3
1991-12-01,15066732,5
1991-12-01,15067072,20
1991-12-01,15068520,20
1991-12-01,15070942,2
1991-12-01,15071633,5
1991-12-01,15075106,5
1991-12-01,15075346,10
1991-12-01,15076897,5
1991-12-01,15077231,5
1991-12-01,15078752,10
1991-12-01,15080284,50
1991-12-01,15080630,5
1991-12-01,15083211,2
1991-12-01,15086809,5
1991-12-01,15091023,10
1991-12-01,15094391,5
1991-12-01,15094997,5
1991-12-01,15096268,3
1991-12-01,15100530,2
1991-12-01,15105174,5
1991-12-01,15108483,3
1991-12-01,15108796,10
1991-12-01,15110354,5
1991-12-01,15112559,2
1991-12-01,15112873,5
1991-12-01,15115757,5
1991-12-01,15116077,8
1991-12-01,15116380,2
1991-12-01,15116656,25
1991-12-01,15117773,5
1991-12-01,15118034,10
1991-12-01,15119118,5
1991-12-01,15119908,10
1991-12-01,15121886,20
1991-12-01,15123730,2
1991-12-01,15126638,10
1991-12-01,15133381,5
1991-12-01,15134396,30
1991-12-01,15139239,10
1991-12-01,15140523,5
1991-12-01,15141042,20
1991-12-01,15141846,35
1991-12-01,15142438,25
1991-12-01,15154422,10
1991-12-01,15156401,3
1991-12-01,15171111,10
1991-12-01,15173409,5
1991-12-01,15182227,5
1991-12-01,15186004,5
1991-12-01,15194515,5
1991-12-01,15197661,5
1991-12-01,15202901,2
1991-12-01,15204882,2
1991-12-01,15222994,10
1991-12-01,15226345,25
1991-12-01,15230360,10
1991-12-01,15232482,10
1991-12-01,15239175,5
1991-12-01,15240362,5
1991-12-01,15242278,5
1991-12-01,15243442,25
1991-12-01,15251473,40
1991-12-01,15253401,5
1991-12-01,15254383,3
1991-12-01,15260382,5
1991-12-01,15261985,5
1991-12-01,15273602,5
1991-12-01,15277790,2
1991-12-01,15279444,10
1991-12-01,15282036,3
1991-12-01,15287703,2
1991-12-01,15289330,5
1991-12-01,15292214,10
1991-12-01,15292562,10
1991-12-01,15295503,5
1991-12-01,15296190,3
1991-12-01,15298415,5
1991-12-01,15299270,2
1991-12-01,15304049,5
1991-12-01,15304872,25
1991-12-01,15309320,10
1991-12-01,15312131,2
1991-12-01,15315381,5
1991-12-01,15316086,10
1991-12-01,15317942,10
1991-12-01,15320711,5
1991-12-01,15325337,10
1991-12-01,15331266,5
1991-12-01,15334653,2
1991-12-01,15341671,2
1991-12-01,15364155,5
1991-12-01,15366217,2
1991-12-01,15379473,3
1991-12-01,15384468,5
1991-12-01,15385639,5
1991-12-01,15387377,3
1991-12-01,15388070,10
1991-12-01,15388417,5
1991-12-01,15389168,5
1991-12-01,15389899,10
1991-12-01,15400728,2
1991-12-01,15403286,3
1991-12-01,15406355,5
1991-12-01,15420755,2
1991-12-01,15421133,50
1991-12-01,15422317,5
1991-12-01,15422992,3
1991-12-01,15423254,5
1991-12-01,15429472,3
1991-12-01,15430794,3
1991-12-01,15432548,5
1991-12-01,15439934,2
1991-12-01,15443022,5
1991-12-01,15444160,10
1991-12-01,15446124,5
1991-12-01,15448293,5
1991-12-01,15448662,2
1991-12-01,15449770,5
1991-12-01,15451228,15
1991-12-01,15454845,25
1991-12-01,15456212,5
1991-12-01,15464440,5
1991-12-01,15466219,2
1991-12-01,15469734,3
1991-12-01,15472789,5
1991-12-01,15475085,2
1991-12-01,15476059,10
1991-12-01,15476685,10
1991-12-01,15481026,10
1991-12-01,15492505,5
1991-12-01,15493266,20
1991-12-01,15494747,5
1991-12-01,15496027,5
1991-12-01,15496777,10
1991-12-01,15501224,5
1991-12-01,15510417,3
1991-12-01,15510772,3
1991-12-01,15512646,3
1991-12-01,15515160,25
1991-12-01,15522852,10
1991-12-01,15524201,5
1991-12-01,15525289,10
1991-12-01,15539912,10
1991-12-01,15543753,10
1991-12-01,15553905,5
1991-12-01,15555471,10
1991-12-01,15557626,10
1991-12-01,15563452,20
1991-12-01,15565279,10
1991-12-01,15571201,5
1991-12-01,15573111,10
1991-12-01,15578529,2
1991-12-01,15588465,3
1991-12-01,15589647,20
1991-12-01,15600738,2
1991-12-01,15627498,3
1991-12-01,15629163,3
1991-12-01,15633431,5
1991-12-01,15643764,5
1991-12-01,15646294,10
1991-12-01,15648647,3
1991-12-01,15655215,10
1991-12-01,15670036,10
1991-12-01,15673135,5
1991-12-01,15677208,2
1991-12-01,15689490,5
1991-12-01,15691349,2
1991-12-01,15691668,3
1991-12-01,15696509,10
1991-12-01,15707074,5
1991-12-01,15709348,5
1991-12-01,15715361,5
1991-12-01,15716681,2
1991-12-01,15717544,2
1991-12-01,15721746,5
1991-12-01,15734974,8
1991-12-01,15735628,5
1991-12-01,15741961,1
1991-12-01,15744356,7
1991-12-01,15747329,10
1991-12-01,15749614,1
1991-12-01,15757820,3
1991-12-01,15758157,10
1991-12-01,15759361,10
1991-12-01,15760803,10
1991-12-01,15764138,3
1991-12-01,15770164,3
1991-12-01,15773754,5
1991-12-01,15790150,5
1991-12-01,15792274,5
1991-12-01,15792522,2
1991-12-01,15793142,20
1991-12-01,15794065,5
1991-12-01,15808718,10
1991-12-01,15815108,20
1991-12-01,15815814,20
1991-12-01,15825977,15
1991-12-01,15827799,7
1991-12-01,15830854,5
1991-12-01,15843390,2
1991-12-01,15849806,10
1991-12-01,15862585,3
1991-12-01,15864495,10
1991-12-01,15865987,1
1991-12-01,15867418,10
1991-12-01,15871197,10
1991-12-01,15872315,10
1991-12-01,15873088,5
1991-12-01,15873571,15
1991-12-01,15881848,10
1991-12-01,15886365,7
1991-12-01,15896005,5
1991-12-01,15897195,50
1991-12-01,15900222,10
1991-12-01,15901367,20
1991-12-01,15903509,5
1991-12-01,15908643,2
1991-12-01,15908962,1
1991-12-01,15924316,5
1991-12-01,15932669,10
1991-12-01,15941058,5
1991-12-01,15942329,3
1991-12-01,15944192,5
1991-12-01,15944563,3
1991-12-01,15945153,10
1991-12-01,15947359,5
1991-12-01,15949955,2
1991-12-01,15950598,3
1991-12-01,15952609,20
1991-12-01,15956680,10
1991-12-01,15956995,10
1991-12-01,15958699,10
1991-12-01,15960015,3
1991-12-01,15964547,10
1991-12-01,15974010,20
1991-12-01,15974255,3
1991-12-01,15975556,25
1991-12-01,15976411,5
1991-12-01,16407977,12
1991-12-01,16557650,10
1991-12-01,16687373,20
1991-12-01,16687405,5
1991-12-01,16687640,15
1991-12-01,16687879,5
1991-12-01,16688332,5
1991-12-01,16688587,5
1991-12-01,16688830,5
1991-12-01,16688847,20
1991-12-01,16689055,3
1991-12-01,16689599,25
1991-12-01,16689731,5
1991-12-01,16689860,5
1991-12-01,16690133,5
1991-12-01,16690384,5
1991-12-01,16690943,2
1991-12-01,16691207,5
1991-12-01,16691449,30
1991-12-01,16691489,10
1991-12-01,16691749,5
1991-12-01,16692283,15
1991-12-01,16692546,3
1991-12-01,16692808,30
1991-12-01,16693033,10
1991-12-01,16693085,5
1991-12-01,16693495,7
1991-12-01,16693741,10
1991-12-01,16693744,50
1991-12-01,16693983,10
1991-12-01,16694237,5
1991-12-01,16694711,25
1991-12-01,16694941,5
1991-12-01,16695175,20
1991-12-01,16695406,25
1991-12-01,16695644,3
1991-12-01,16696096,50
1991-12-01,16696109,5
1991-12-01,16696360,5
1991-12-01,16696605,5
1991-12-01,16696857,10
1991-12-01,16697380,5
1991-12-01,16697619,5
1991-12-01,16697881,2
1991-12-01,16698122,10
1991-12-01,16698674,10
1991-12-01,16698950,15
1991-12-01,16699210,10
1991-12-01,16699465,25
1991-12-01,16699481,5
1991-12-01,16699943,5
1991-12-01,16700172,10
1991-12-01,16700397,10
1991-12-01,16700579,10
1991-12-01,16700650,5
1991-12-01,16701092,10
1991-12-01,16701346,10
1991-12-01,16701589,10
1991-12-01,16701837,10
1991-12-01,16702047,20
1991-12-01,16702394,10
1991-12-01,16702719,10
1991-12-01,16703026,5
1991-12-01,16703203,50
1991-12-01,16703675,10
1991-12-01,16703880,10
1991-12-01,16703985,20
1991-12-01,16704102,10
1991-12-01,16704367,10
1991-12-01,16704825,25
1991-12-01,16704861,5
1991-12-01,16705116,10
1991-12-01,16705309,5
1991-12-01,16705549,5
1991-12-01,16705713,5
1991-12-01,16706074,5
1991-12-01,16706273,3
1991-12-01,16706511,5
1991-12-01,16706759,10
1991-12-01,16706922,25
1991-12-01,16707293,10
1991-12-01,16707560,20
1991-12-01,16707837,5
1991-12-01,16708124,11
1991-12-01,16708622,3
1991-12-01,16708792,25
1991-12-01,16708847,2
1991-12-01,16709119,5
1991-12-01,16709357,5
1991-12-01,16709930,10
1991-12-01,16710094,25
1991-12-01,16710210,5
1991-12-01,16710480,10
1991-12-01,16710718,30
1991-12-01,16710986,20
1991-12-01,16711231,10
1991-12-01,16711458,5
1991-12-01,16711653,5
1991-12-01,16711689,10
1991-12-01,16711870,25
1991-12-01,16712356,10
1991-12-01,16712565,20
1991-12-01,16712790,25
1991-12-01,16712987,5
1991-12-01,16713160,25
1991-12-01,16713439,5
1991-12-01,16713659,10
1991-12-01,16713707,20
1991-12-01,16713929,2
1991-12-01,16714168,5
1991-12-01,16714619,10
1991-12-01,16714884,10
1991-12-01,16714948,5
1991-12-01,16715106,10
1991-12-01,16715315,25
1991-12-01,16715670,25
1991-12-01,16715778,5
1991-12-01,16716065,10
1991-12-01,16716354,50
1991-12-01,16716581,5
1991-12-01,16717053,10
1991-12-01,16717254,10
1991-12-01,16717494,2
1991-12-01,16717784,3
1991-12-01,16717988,25
1991-12-01,16718274,5
1991-12-01,16718508,10
1991-12-01,16718675,25
1991-12-01,16718753,20
1991-12-01,16718993,2
1991-12-01,16719438,20
1991-12-01,16719458,25
1991-12-01,16719637,50
1991-12-01,16719836,10
1991-12-01,16720009,20
1991-12-01,16720048,50
1991-12-01,16720535,2
1991-12-01,16720753,5
1991-12-01,16720852,30
1991-11-01,5654,10
1991-11-01,39827,6
1991-11-01,68607,3
1991-11-01,92779,10
1991-11-01,115309,25
1991-11-01,117635,5
1991-11-01,178558,10
1991-11-01,226023,10
1991-11-01,233607,2
1991-11-01,302540,5
1991-11-01,312493,50
1991-11-01,433458,25
1991-11-01,498757,10
1991-11-01,672242,20
1991-11-01,716933,10
1991-11-01,721259,5
1991-11-01,773155,10
1991-11-01,788714,25
1991-11-01,837489,10
1991-11-01,899267,10
1991-11-01,926906,5
1991-11-01,1042425,10
1991-11-01,1140214,10
1991-11-01,1272760,10
1991-11-01,1297831,20
1991-11-01,1517057,20
1991-11-01,1560064,10
1991-11-01,1601654,5
1991-11-01,1704403,5
1991-11-01,1741810,15
1991-11-01,1777715,2
1991-11-01,1896436,10
1991-11-01,2014298,20
1991-11-01,2034898,10
1991-11-01,2041737,3
1991-11-01,2075511,10
1991-11-01,2084209,10
1991-11-01,2231810,5
1991-11-01,2245154,10
1991-11-01,2287890,10
1991-11-01,2381144,10
1991-11-01,2424156,5
1991-11-01,2470675,10
1991-11-01,2475973,5
1991-11-01,2477363,5
1991-11-01,2498028,2
1991-11-01,2546986,10
1991-11-01,2583946,10
1991-11-01,2654493,25
1991-11-01,2711886,10
1991-11-01,2718870,10
1991-11-01,2727800,7
1991-11-01,2740740,5
1991-11-01,2782872,25
1991-11-01,2834881,15
1991-11-01,2913230,5
1991-11-01,2939896,10
1991-11-01,3031307,3
1991-11-01,3101107,5
1991-11-01,3147443,20
1991-11-01,3211071,20
1991-11-01,3314027,3
1991-11-01,3347222,3
1991-11-01,3434917,20
1991-11-01,3462457,20
1991-11-01,3480404,25
1991-11-01,3657439,5
1991-11-01,3677055,25
1991-11-01,3752869,10
1991-11-01,3789169,10
1991-11-01,3835801,10
1991-11-01,3935103,5
1991-11-01,3964563,2
1991-11-01,4032874,10
1991-11-01,4092667,10
1991-11-01,4499336,15
1991-11-01,4505415,15
1991-11-01,4577913,15
1991-11-01,4614939,5
1991-11-01,4657900,5
1991-11-01,4664844,10
1991-11-01,4773756,20
1991-11-01,4781570,5
1991-11-01,4836941,5
1991-11-01,4914851,10
1991-11-01,4928935,15
1991-11-01,4934422,10
1991-11-01,4950206,1
1991-11-01,5009975,10
1991-11-01,5042879,10
1991-11-01,5087827,5
1991-11-01,5131224,10
1991-11-01,5155898,10
1991-11-01,5167615,5
1991-11-01,5190687,10
1991-11-01,5226499,25
1991-11-01,5272409,25
1991-11-01,5275405,15
1991-11-01,5412696,25
1991-11-01,5495105,5
1991-11-01,5498988,35
1991-11-01,5534677,10
1991-11-01,5552305,10
1991-11-01,5565082,25
1991-11-01,5658311,15
1991-11-01,5661080,20
1991-11-01,5816323,3
1991-11-01,5846421,10
1991-11-01,5872612,5
1991-11-01,5928912,15
1991-11-01,5938789,20
1991-11-01,5958205,5
1991-11-01,5983519,10
1991-11-01,6012678,10
1991-11-01,6017565,5
1991-11-01,6026134,10
1991-11-01,6070830,10
1991-11-01,6085461,10
1991-11-01,6132616,15
1991-11-01,6179847,3
1991-11-01,6192452,2
1991-11-01,6200762,10
1991-11-01,6261440,20
1991-11-01,6296898,20
1991-11-01,6359466,5
1991-11-01,6368162,25
1991-11-01,6386180,10
1991-11-01,6389546,3
1991-11-01,6445135,5
1991-11-01,6470168,15
1991-11-01,6474863,2
1991-11-01,6499957,5
1991-11-01,6523020,10
1991-11-01,6550407,25
1991-11-01,6559610,2
1991-11-01,6575161,10
1991-11-01,6611128,5
1991-11-01,6640401,5
1991-11-01,6648981,20
1991-11-01,6650111,2
1991-11-01,6668748,5
1991-11-01,6704067,10
1991-11-01,6738400,3
1991-11-01,6745481,2
1991-11-01,6771075,25
1991-11-01,6782223,10
1991-11-01,6795428,10
1991-11-01,6797882,50
1991-11-01,6815147,5
1991-11-01,6830053,2
1991-11-01,6882229,5
1991-11-01,6923521,10
1991-11-01,6925150,25
1991-11-01,6937344,5
1991-11-01,6941750,25
1991-11-01,6948757,5
1991-11-01,6955298,2
1991-11-01,6961517,5
1991-11-01,6984742,10
1991-11-01,6985553,5
1991-11-01,7025376,2
1991-11-01,7049577,5
1991-11-01,7057010,5
1991-11-01,7090239,10
1991-11-01,7093919,10
1991-11-01,7098093,20
1991-11-01,7131485,20
1991-11-01,7133644,10
1991-11-01,7136214,15
1991-11-01,7138696,2
1991-11-01,7158364,15
1991-11-01,7186806,20
1991-11-01,7193117,5
1991-11-01,7202620,5
1991-11-01,7218978,10
1991-11-01,7243662,5
1991-11-01,7246608,20
1991-11-01,7297089,5
1991-11-01,7302421,5
1991-11-01,7308621,20
1991-11-01,7311050,10
